tbb scaling Probe, 63, TimeStep, 1
 2.01227, 0
 2.05982, 1
 2.17118, 2
 2.46937, 3
 3.10219, 4
 1.97701, 0
 2.25205, 1
 2.02588, 2
 2.26398, 3
 3.03899, 4
 2.32324, 0
 2.41945, 1
 2.14299, 2
 2.59703, 3
 3.07016, 4
tbb scaling Probe, 63, TimeStep, 19
 2.23441, 0
 2.05669, 1
 2.12697, 2
 2.69886, 3
 3.19548, 4
 2.36606, 0
 2.07505, 1
 2.17317, 2
 2.39718, 3
 3.36897, 4
 2.25913, 0
 2.02277, 1
 2.22877, 2
 2.7511, 3
 3.14037, 4
 1.96957, 0
 2.01355, 1
 2.07794, 2
 2.31015, 3
 3.46353, 4
 1.99877, 0
 2.02393, 1
 2.44494, 2
 2.33354, 3
 3.12169, 4
tbb scaling Probe, 63, TimeStep, 20
 2.00581, 0
 2.25073, 1
 2.20741, 2
 2.35073, 3
 3.4428, 4
 1.95855, 0
 2.37182, 1
 2.46251, 2
 2.35566, 3
 3.08398, 4
 1.98362, 0
 2.2722, 1
 2.14852, 2
 2.34823, 3
 3.09584, 4
 2.30447, 0
 2.45556, 1
 2.52379, 2
 2.82005, 3
 3.80438, 4
 1.98909, 0
 2.03386, 1
 2.41611, 2
 2.49585, 3
 3.26008, 4
tbb scaling Probe, 63, TimeStep, 21
 2.05044, 0
 2.5898, 1
 2.13642, 2
 2.44016, 3
 3.06203, 4
 2.05095, 0
 2.06036, 1
 2.28283, 2
 2.81317, 3
 3.08459, 4
 1.996, 0
 2.31975, 1
 2.10965, 2
 2.34186, 3
 3.13385, 4
 2.02684, 0
 2.14703, 1
 2.11869, 2
 2.80251, 3
 3.11212, 4
 1.98153, 0
 2.03077, 1
 2.12576, 2
 2.36733, 3
 3.10138, 4
tbb scaling Probe, 63, TimeStep, 22
 1.99909, 0
 2.06362, 1
 2.14251, 2
 2.39839, 3
 3.08563, 4
 2.0317, 0
 2.14502, 1
 2.14929, 2
 2.73231, 3
 3.4634, 4
 2.23812, 0
 2.27465, 1
 2.5384, 2
 2.48852, 3
 3.32056, 4
 2.05628, 0
 2.20278, 1
 2.23081, 2
 2.43017, 3
 3.45358, 4
 2.24012, 0
 2.26399, 1
 2.16001, 2
 2.41921, 3
 3.22671, 4
tbb scaling Probe, 63, TimeStep, 23
 2.02343, 0
 2.04864, 1
 2.13646, 2
 2.38412, 3
 3.09147, 4
 2.01725, 0
 2.13591, 1
 2.12771, 2
 2.32466, 3
 3.2011, 4
 2.34992, 0
 2.10131, 1
 2.18492, 2
 2.60105, 3
 3.17097, 4
 2.24469, 0
 2.13296, 1
 2.53679, 2
 2.39175, 3
 3.45029, 4
 2.24532, 0
 2.40477, 1
 2.32466, 2
 2.61516, 3
 3.80649, 4
tbb scaling Probe, 63, TimeStep, 24
 2.13261, 0
 2.08158, 1
 2.19125, 2
 2.43459, 3
 3.11745, 4
 2.11717, 0
 2.15488, 1
 2.25476, 2
 2.41503, 3
 3.17537, 4
 2.00731, 0
 2.16473, 1
 2.17368, 2
 2.42928, 3
 3.17011, 4
 2.34586, 0
 2.07849, 1
 2.14007, 2
 2.40155, 3
 3.12122, 4
 2.30851, 0
 2.3966, 1
 2.47857, 2
 2.74978, 3
 3.76159, 4
tbb scaling Probe, 63, TimeStep, 25
 2.19804, 0
 2.08245, 1
 2.22186, 2
 2.41259, 3
 3.14612, 4
 2.00527, 0
 2.11191, 1
 2.24568, 2
 2.40339, 3
 3.27946, 4
 2.01454, 0
 2.09995, 1
 2.11803, 2
 2.46931, 3
 3.92825, 4
 2.06056, 0
 2.11486, 1
 2.16893, 2
 2.44282, 3
 3.20551, 4
 2.01468, 0
 2.4097, 1
 2.18552, 2
 2.36124, 3
 3.17949, 4
tbb scaling Probe, 63, TimeStep, 26
 2.12368, 0
 2.44082, 1
 2.48496, 2
 2.62901, 3
 3.15086, 4
 2.024, 0
 2.0935, 1
 2.29598, 2
 2.68433, 3
 3.77883, 4
 2.03861, 0
 2.0949, 1
 2.14946, 2
 2.35628, 3
 3.55629, 4
 2.05652, 0
 2.09145, 1
 2.22644, 2
 2.75126, 3
 3.52731, 4
 2.08493, 0
 2.29356, 1
 2.29169, 2
 2.74909, 3
 3.29621, 4
tbb scaling Probe, 63, TimeStep, 27
 2.08695, 0
 2.54818, 1
 2.20544, 2
 2.38467, 3
 3.20452, 4
 2.02468, 0
 2.12172, 1
 2.24311, 2
 2.37449, 3
 3.15326, 4
 2.0619, 0
 2.1212, 1
 2.18257, 2
 2.40685, 3
 3.29866, 4
 2.00594, 0
 2.40988, 1
 2.49029, 2
 2.77581, 3
 3.71332, 4
 2.36086, 0
 2.12551, 1
 2.19485, 2
 2.79147, 3
 3.30615, 4
tbb scaling Probe, 63, TimeStep, 28
 2.03713, 0
 2.12404, 1
 2.34703, 2
 2.36055, 3
 3.17944, 4
 1.99624, 0
 2.14039, 1
 2.14288, 2
 2.36798, 3
 3.1867, 4
 2.02242, 0
 2.08844, 1
 2.35294, 2
 2.35543, 3
 3.28391, 4
 2.00963, 0
 2.15328, 1
 2.48986, 2
 2.45086, 3
 3.36441, 4
 2.04848, 0
 2.512, 1
 2.17902, 2
 2.41036, 3
 3.1636, 4
tbb scaling Probe, 63, TimeStep, 29
 2.00171, 0
 2.07828, 1
 2.24538, 2
 2.41047, 3
 3.17287, 4
 2.06137, 0
 2.40576, 1
 2.13091, 2
 2.41339, 3
 3.75802, 4
 2.12934, 0
 2.1157, 1
 2.16111, 2
 2.40516, 3
 3.19854, 4
 2.06944, 0
 2.09473, 1
 2.17805, 2
 2.39644, 3
 3.33485, 4
 2.26624, 0
 2.19605, 1
 2.21619, 2
 2.57803, 3
 3.21766, 4
tbb scaling Probe, 63, TimeStep, 30
 2.01317, 0
 2.10057, 1
 2.26453, 2
 2.67373, 3
 3.17605, 4
 2.05363, 0
 2.07553, 1
 2.21551, 2
 2.37442, 3
 3.24852, 4
 2.04966, 0
 2.06486, 1
 2.19604, 2
 2.35484, 3
 3.23984, 4
 2.16112, 0
 2.194, 1
 2.1677, 2
 2.64089, 3
 3.19189, 4
 2.05843, 0
 2.08831, 1
 2.24271, 2
 2.38615, 3
 3.17138, 4
tbb scaling Probe, 63, TimeStep, 31
 2.10065, 0
 2.10796, 1
 2.17188, 2
 2.43405, 3
 3.34439, 4
 2.01104, 0
 2.07778, 1
 2.16326, 2
 2.39041, 3
 3.14604, 4
 2.06357, 0
 2.10569, 1
 2.21147, 2
 2.39705, 3
 3.17934, 4
 2.09244, 0
 2.20241, 1
 2.20806, 2
 2.38227, 3
 3.16651, 4
 2.04, 0
 2.09456, 1
 2.19258, 2
 2.49715, 3
 3.2225, 4
tbb scaling Probe, 63, TimeStep, 32
 2.01804, 0
 2.1162, 1
 2.19058, 2
 2.37186, 3
 3.26133, 4
 2.12068, 0
 2.08815, 1
 2.15084, 2
 2.36723, 3
 3.35967, 4
 2.11271, 0
 2.06703, 1
 2.21574, 2
 2.36369, 3
 3.16926, 4
 2.17447, 0
 2.24985, 1
 2.48747, 2
 2.57596, 3
 3.61108, 4
 1.99336, 0
 2.11752, 1
 2.16013, 2
 2.40152, 3
 3.23081, 4
