 8.30004, 3
 10.5589, 4
 6.71063, 0
 7.61952, 1
 7.17656, 2
 7.9416, 3
 11.0555, 4
 6.99199, 0
 6.86478, 1
 7.60215, 2
 8.10459, 3
 10.6734, 4
serialProbe, 31
 3.01547, 0
 3.09326, 1
 3.23109, 2
 3.15661, 3
 2.4272, 4
 3.03119, 0
 3.10148, 1
 3.23169, 2
 3.15455, 3
 2.43081, 4
 3.03109, 0
 3.09629, 1
 3.237, 2
 3.15771, 3
 2.44257, 4
 3.01368, 0
 3.09316, 1
 3.22218, 2
 3.14393, 3
 2.43071, 4
 3.02281, 0
 3.09574, 1
 3.22878, 2
 3.15621, 3
 2.4314, 4
serialProbe, 47
 10.2134, 0
 10.4232, 1
 10.8976, 2
 10.6687, 3
 8.08141, 4
 10.2078, 0
 10.4229, 1
 10.872, 2
 10.6374, 3
 8.06114, 4
 10.1837, 0
 10.4394, 1
 10.9037, 2
 10.6596, 3
 8.07948, 4
 10.2099, 0
 10.4209, 1
 10.8744, 2
 10.6421, 3
 8.10244, 4
 10.1822, 0
 10.4409, 1
 10.8923, 2
 10.6558, 3
 8.07839, 4
serialProbe, 63
 24.3088, 0
 24.819, 1
 25.8698, 2
 25.2275, 3
 19.4362, 4
 24.2475, 0
 24.7376, 1
 25.8043, 2
 25.1463, 3
 19.3996, 4
 24.2881, 0
 24.7697, 1
 25.8333, 2
 25.1502, 3
 19.3956, 4
 24.2884, 0
 24.7517, 1
 25.8421, 2
 25.1901, 3
 19.3918, 4
 24.418, 0
 25.2034, 1
 26.0072, 2
 25.8729, 3
 19.5377, 4
serialProbe, 79
 47.2578, 0
 48.2843, 1
 50.3908, 2
 49.1091, 3
 38.1777, 4
 47.4123, 0
 48.4839, 1
 50.5864, 2
 49.1701, 3
 38.2636, 4
 47.2534, 0
 48.4282, 1
 50.4581, 2
 49.0119, 3
 38.136, 4
 47.267, 0
 48.3068, 1
 50.4327, 2
 49.0061, 3
 38.165, 4
 47.2052, 0
 48.2878, 1
 50.4025, 2
 49.0019, 3
 38.0668, 4
serialProbe, 95
 81.7126, 0
 83.6386, 1
 87.1548, 2
 84.9923, 3
 65.527, 4
 78.3895, 0
 80.2976, 1
 83.8082, 2
 81.8232, 3
 63.0751, 4
 78.3582, 0
 80.235, 1
 83.886, 2
 81.7202, 3
 63.178, 4
 78.4072, 0
 80.3293, 1
 83.7704, 2
 81.6943, 3
 63.0869, 4
 78.3586, 0
 80.2008, 1
 83.8457, 2
 81.8578, 3
 63.2203, 4
serialProbe, 111
 125.23, 0
 128.404, 1
 134.359, 2
 131.032, 3
 100.892, 4
 126.071, 0
 129.234, 1
 135.083, 2
 131.93, 3
 101.392, 4
 125.532, 0
 128.842, 1
 135.072, 2
 131.823, 3
 101.452, 4
 125.351, 0
 128.341, 1
 134.646, 2
 131.206, 3
 101.45, 4
 125.452, 0
 128.553, 1
 134.652, 2
 131.356, 3
 101.498, 4
serialProbe, 127
 187.469, 0
 191.838, 1
 200.739, 2
 195.805, 3
 151.743, 4
 186.836, 0
 191.401, 1
 200.104, 2
 195.221, 3
 151.106, 4
 186.937, 0
 191.221, 1
 200.629, 2
 195.66, 3
 151.095, 4
 187.115, 0
 191.538, 1
 200.397, 2
 195.249, 3
 151.232, 4
 187.395, 0
 191.815, 1
 200.403, 2
 195.053, 3
 151.146, 4
 
